SKU,Title,Product Type,Description,Price,Quantity,Media Link,Media Type,Media Links
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1774012039157-3c37648915e52145c76b-afd96aee8200b5b6c4f0fec07055e63amp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774012162543-96574ebfe0b86b57e6a6-019d0b5b604e7337893e287aedb151eaoriginal.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774012162545-b197bfe8b8e7ae10e0ff-019d0b5b60617337893e3d42bd50f310original.png?tr=f-jpg
DIANFHW26009,,Stud Earrings,"NW 2.140 
SIZE 18 IN",750,1,https://gembox.app/s/tYQM8qHEK5,video360,"https://media.gemlightbox.com/videos/gallery/207732/1774011672731-685cf7897b343138d6f7-71ee03f3705ead05a98dca9dc3cd81a6mp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1774011774287-20832d7f4f5fda696bf7-019d0b55d5b8777bb9b3d056054a5af8original.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774011774291-df9151f1e1eac25cba6f-019d0b55d604777bb9b3ef2a65fd2e98original.png?tr=f-jpg"
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1774011672731-685cf7897b343138d6f7-71ee03f3705ead05a98dca9dc3cd81a6mp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774011774287-20832d7f4f5fda696bf7-019d0b55d5b8777bb9b3d056054a5af8original.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774011774291-df9151f1e1eac25cba6f-019d0b55d604777bb9b3ef2a65fd2e98original.png?tr=f-jpg
DIANFHY26006,,Stud Earrings,"NW 2.150 
SIZE 18 IN ",750,1,https://gembox.app/s/An3LqDdxO2,video360,"https://media.gemlightbox.com/videos/gallery/207732/1774011209815-56f9e3766af28a1a3ff6-eef0b0094adc73cc6b998f0f1ddf525dmp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1774011363735-6bcda391f659e64512c4-019d0b4ebe2c7668bd9f8ec2b6356af6original.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774011363738-2acf50b75cdf03903f63-019d0b4ebe3e7668bd9fa40ed6cdc343original.png?tr=f-jpg"
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1774011209815-56f9e3766af28a1a3ff6-eef0b0094adc73cc6b998f0f1ddf525dmp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774011363735-6bcda391f659e64512c4-019d0b4ebe2c7668bd9f8ec2b6356af6original.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774011363738-2acf50b75cdf03903f63-019d0b4ebe3e7668bd9fa40ed6cdc343original.png?tr=f-jpg
DIANFHW26006,,Stud Earrings,"NW 1.970 
SIZE 18 IN ",750,1,https://gembox.app/s/4n54LAHsfk,video360,"https://media.gemlightbox.com/videos/gallery/207732/1774010572447-4ef3415b5aa0d6edfb25-ca3f85461619a179ad9f216de11ca4d1mp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1774010655022-622beda759c45c7274f2-019d0b44d6ed7eeb9fad1117dca9161foriginal.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774010655193-b6c7c2a1264d9d51328a-019d0b44d7077eeb9fad2ba7163ded9doriginal.png?tr=f-jpg"
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1774010572447-4ef3415b5aa0d6edfb25-ca3f85461619a179ad9f216de11ca4d1mp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774010655022-622beda759c45c7274f2-019d0b44d6ed7eeb9fad1117dca9161foriginal.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774010655193-b6c7c2a1264d9d51328a-019d0b44d7077eeb9fad2ba7163ded9doriginal.png?tr=f-jpg
DIANFHW26012,,Stud Earrings,"NW 2.260
SIZE 18 IN ",750,1,https://gembox.app/s/4dZBPW4dxS,video360,"https://media.gemlightbox.com/videos/gallery/207732/1774010190082-704144bda76a3e60c7cb-054b62a2fe98d7a6157f3f0d65972391mp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1774010300641-537a433f1e6163c7bb94-019d0b3f13377eeb9face9c6694c9134original.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774010300646-5d929bb4fc80b1de9fd3-019d0b3f133e7eeb9facf712995e30dboriginal.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774010300839-49c87d6684bf14ca7d76-019d0b3f134a7eeb9fad03669b034301original.png?tr=f-jpg"
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1774010190082-704144bda76a3e60c7cb-054b62a2fe98d7a6157f3f0d65972391mp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774010300641-537a433f1e6163c7bb94-019d0b3f13377eeb9face9c6694c9134original.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774010300646-5d929bb4fc80b1de9fd3-019d0b3f133e7eeb9facf712995e30dboriginal.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774010300839-49c87d6684bf14ca7d76-019d0b3f134a7eeb9fad03669b034301original.png?tr=f-jpg
DIANFHR26009,,Stud Earrings,"NW 2.080
SIZE 17 IN",750,,https://gembox.app/s/5N5hB7GHoY,video360,"https://media.gemlightbox.com/videos/gallery/207732/1774010011163-963991ea03360770fdff-e782fcb9a04ea16752582c6f7ef2bcadmp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1774010131185-dc84de159dff3524e8ff-019d0b3c5a287eeb9facc1c4a9bff632original.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774010131190-cb333de05e09c031ad20-019d0b3c5a3f7eeb9facd8ef272eca67original.png?tr=f-jpg"
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1774010011163-963991ea03360770fdff-e782fcb9a04ea16752582c6f7ef2bcadmp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774010131185-dc84de159dff3524e8ff-019d0b3c5a287eeb9facc1c4a9bff632original.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774010131190-cb333de05e09c031ad20-019d0b3c5a3f7eeb9facd8ef272eca67original.png?tr=f-jpg
DIANFHW26004,,Stud Earrings,"NW 2.060 
SIZE 18 IN
",750,1,https://gembox.app/s/pEdgGkCo5a,video360,"https://media.gemlightbox.com/videos/gallery/207732/1774009570955-90cb415ab7e869609a47-63ca32ad4402fe9664f0830a448d4c96mp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1774009681150-208c2169620f2239adf3-019d0b3590d57eeb9fac9c1445e50c08original.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774009681153-cf0584433db5a902f0cd-019d0b3590e57eeb9facb760bb4752d2original.png?tr=f-jpg"
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1774009570955-90cb415ab7e869609a47-63ca32ad4402fe9664f0830a448d4c96mp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774009681150-208c2169620f2239adf3-019d0b3590d57eeb9fac9c1445e50c08original.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774009681153-cf0584433db5a902f0cd-019d0b3590e57eeb9facb760bb4752d2original.png?tr=f-jpg
DIANFHR26004,,Stud Earrings,"NW 2.010 
SIZE 17 IN 

   ",750,1,https://gembox.app/s/MgyWogpaVs,video360,"https://media.gemlightbox.com/videos/gallery/207732/1774009229370-fb73c324681f9110a6f7-bc3927ac5032d7d50f26b146023997admp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1774009405177-637d8a988a5a4eac31ec-019d0b3048307eeb9fac71edfd5411f1original.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774009405182-116833733a89fa0a2528-019d0b3048457eeb9fac8e1aa92b985foriginal.png?tr=f-jpg"
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1774009229370-fb73c324681f9110a6f7-bc3927ac5032d7d50f26b146023997admp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774009405177-637d8a988a5a4eac31ec-019d0b3048307eeb9fac71edfd5411f1original.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774009405182-116833733a89fa0a2528-019d0b3048457eeb9fac8e1aa92b985foriginal.png?tr=f-jpg
DIANFHR26003,,Stud Earrings,"NW 1.930 
SIZE 17IN 
SET OF DIAEFHR26012 ",750,1,https://gembox.app/s/m17Lws31os,video360,"https://media.gemlightbox.com/videos/gallery/207732/1774008830296-291e84f5de3951f488a2-263bbdd0e30a800df7a64eabc76e5677mp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1774009023014-03c15596ca2357146d37-019d0b2a57777eeb9fabff55f1ca2c53original.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774009023017-9413386efc1489b244ec-019d0b2a579f7eeb9fac13c78bebd7b9original.png?tr=f-jpg"
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1774008830296-291e84f5de3951f488a2-263bbdd0e30a800df7a64eabc76e5677mp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774009023014-03c15596ca2357146d37-019d0b2a57777eeb9fabff55f1ca2c53original.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774009023017-9413386efc1489b244ec-019d0b2a579f7eeb9fac13c78bebd7b9original.png?tr=f-jpg
DIANFHR26002,,Stud Earrings,"SIZE 18IN 
WN 3.270  
SET OF DIAEFHR26011",750,1,https://gembox.app/s/G8SYbpkJ6t,video360,"https://media.gemlightbox.com/videos/gallery/207732/1774008555288-1f2ed99d0a5492547142-57f095294e1afd5ff00efa34a659b6fcmp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1774008775911-0c12d6145eac3417f83f-019d0b2617ef7eeb9fabd2a447ff3ab0original.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774008775916-ed9fbdf1c69cfafc42a6-019d0b2617f57eeb9fabd877ee37204eoriginal.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774008776100-0f892bad775c9b37062a-019d0b2617fc7eeb9fabe00738f77a54original.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774008776102-9907aaab2815d8783e7d-019d0b2617ff7eeb9fabe91682ed3598original.png?tr=f-jpg"
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1774008555288-1f2ed99d0a5492547142-57f095294e1afd5ff00efa34a659b6fcmp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774008775911-0c12d6145eac3417f83f-019d0b2617ef7eeb9fabd2a447ff3ab0original.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774008775916-ed9fbdf1c69cfafc42a6-019d0b2617f57eeb9fabd877ee37204eoriginal.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774008776100-0f892bad775c9b37062a-019d0b2617fc7eeb9fabe00738f77a54original.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774008776102-9907aaab2815d8783e7d-019d0b2617ff7eeb9fabe91682ed3598original.png?tr=f-jpg
DIANFHW26001,,Stud Earrings,"SIZE 18 IN 
NW 2.720
SET OF DIAEFHW26010",750,1,https://gembox.app/s/yH4roM1yEz,video360,"https://media.gemlightbox.com/videos/gallery/207732/1774008084950-1b038b6c4b48786e93f6-2d527740fe76dedabb48d766a9947510mp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1774008292854-29744feb1b77dd53586f-019d0b1f010c7ff29c0242f66b5c764doriginal.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774008292858-ec881978c76752e02087-019d0b1f012b7ff29c025e10936d585eoriginal.png?tr=f-jpg"
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1774008084950-1b038b6c4b48786e93f6-2d527740fe76dedabb48d766a9947510mp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774008292854-29744feb1b77dd53586f-019d0b1f010c7ff29c0242f66b5c764doriginal.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774008292858-ec881978c76752e02087-019d0b1f012b7ff29c025e10936d585eoriginal.png?tr=f-jpg
DIANFHR26001,,Stud Earrings,"SIZE 17 INC
NW 2.83
SET OF DIAEFHR26010
",750,1,https://gembox.app/s/W1mHuDMEds,video360,"https://media.gemlightbox.com/videos/gallery/207732/1774007778669-5b4409725221598fd9fe-76fd1f4eac9b66c5491cf169450054b6mp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1774007910889-f6a6effa38e6802eda4b-019d0b1a46e0700590e91be239367152original.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774007911031-2225f4c07cfe72cead49-019d0b1a46ee700590e936c0a8f2bee3original.png?tr=f-jpg"
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1774007778669-5b4409725221598fd9fe-76fd1f4eac9b66c5491cf169450054b6mp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774007910889-f6a6effa38e6802eda4b-019d0b1a46e0700590e91be239367152original.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774007911031-2225f4c07cfe72cead49-019d0b1a46ee700590e936c0a8f2bee3original.png?tr=f-jpg
DIAEFHR26012,,Stud Earrings,"NW 1.520
SET OF DIANFHR26003",750,1,https://gembox.app/s/ZKdL9KRPZx,video360,"https://media.gemlightbox.com/videos/gallery/207732/1774007055185-f687147b7cdf123db76a-3497fbacb031a62077c3a78fcc784913mp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1774007144273-195d288a15250f58eaaf-019d0b0f2468700590e877c0b0a14c19original.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774007144275-c2c47f7ec296ccf65a86-019d0b0f247b700590e88a2d56e6c358original.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774007183580-f7aaf90431fcd0ec8777-019d0b110f4d700590e893f242249927original.png?tr=f-jpg"
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1774007055185-f687147b7cdf123db76a-3497fbacb031a62077c3a78fcc784913mp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774007144273-195d288a15250f58eaaf-019d0b0f2468700590e877c0b0a14c19original.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774007144275-c2c47f7ec296ccf65a86-019d0b0f247b700590e88a2d56e6c358original.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774007183580-f7aaf90431fcd0ec8777-019d0b110f4d700590e893f242249927original.png?tr=f-jpg
DIAEFHR26011,,Stud Earrings,"NW 2.510
SET OF DIANFHR26002",750,1,https://gembox.app/s/G4jDtttlIR,video360,"https://media.gemlightbox.com/videos/gallery/207732/1774006702791-5f026c8180b9b68d09c4-d6fcb6e8d5258f1a4df1435e22e6d19emp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1774006786166-542ca9e358798cf590d8-019d0b09ea9d7331bfc1c21e5275322eoriginal.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774006786169-d6035a68bc17939bd6d8-019d0b09eab27331bfc1de842245827foriginal.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774006828532-60ae9e6626350a399980-019d0b0bc17a7331bfc1e1fa763a5c49original.png?tr=f-jpg"
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1774006702791-5f026c8180b9b68d09c4-d6fcb6e8d5258f1a4df1435e22e6d19emp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774006786166-542ca9e358798cf590d8-019d0b09ea9d7331bfc1c21e5275322eoriginal.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774006786169-d6035a68bc17939bd6d8-019d0b09eab27331bfc1de842245827foriginal.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774006828532-60ae9e6626350a399980-019d0b0bc17a7331bfc1e1fa763a5c49original.png?tr=f-jpg
DIAEFHW26010,,Stud Earrings,"NW 2.400
SET OF  DIANFHW6001",750,1,https://gembox.app/s/zXPngFps7z,video360,"https://media.gemlightbox.com/videos/gallery/207732/1774006210489-043c844b25ee21bd7ff1-f0f5492c156f5cc3777fe7eaca228130mp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1774006385809-2079a5c04e1a18c92324-019d0b0268557331bfc194c8a0f01071original.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774006385811-7352edf77be886c5d156-019d0b02687c7331bfc1afd8ee9751cboriginal.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774006463893-857934276c0256165d38-019d0b062bf67331bfc1b069efd480aeoriginal.png?tr=f-jpg"
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1774006210489-043c844b25ee21bd7ff1-f0f5492c156f5cc3777fe7eaca228130mp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774006385809-2079a5c04e1a18c92324-019d0b0268557331bfc194c8a0f01071original.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774006385811-7352edf77be886c5d156-019d0b02687c7331bfc1afd8ee9751cboriginal.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774006463893-857934276c0256165d38-019d0b062bf67331bfc1b069efd480aeoriginal.png?tr=f-jpg
DIAEFHR2610,,Stud Earrings,"NW  2.340
SET OF DIANFHR26001",750,1,https://gembox.app/s/mCrpL4HvhN,video360,"https://media.gemlightbox.com/videos/gallery/207732/1774005502159-23e54e586cd7621c6162-577c0821ae971a7339dc05b8eec1e86bmp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1774005706346-cef1707ccff4fab5495a-019d0af78fac788589659de7b4123c9coriginal.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774005706352-ca2e3713728dcb2a8692-019d0af78fc878858965b4ccee8c41feoriginal.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774005850612-a0eb27782394e692f751-019d0afcadc578858965bf6cdbdf70ecoriginal.png?tr=f-jpg"
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1774005502159-23e54e586cd7621c6162-577c0821ae971a7339dc05b8eec1e86bmp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774005706346-cef1707ccff4fab5495a-019d0af78fac788589659de7b4123c9coriginal.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774005706352-ca2e3713728dcb2a8692-019d0af78fc878858965b4ccee8c41feoriginal.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774005850612-a0eb27782394e692f751-019d0afcadc578858965bf6cdbdf70ecoriginal.png?tr=f-jpg
DIAEFHY26006,,Stud Earrings,NW 1.150,500,1,https://gembox.app/s/1zgxsrkWB6,image,"https://media.gemlightbox.com/images/gallery/207732/1774004246240-c6edf85fc47493b1a536-019d0ae3a62d7dd5bf808f7e5ca243f9original.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774004316571-17f4018b0981f05148fb-019d0ae5830d7ee2a884ff62f857f405original.png?tr=f-jpg,https://media.gemlightbox.com/videos/gallery/207732/1774004647416-4050821befcd1588942e-b27872e546d182f9c5aa35d84e92398amp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1774004655151-f18f76eca7f37d5d81fd-019d0aea452c75519e8610beaf721fccoriginal.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774004655153-8f59278bb33630510a19-019d0aea454575519e862ee38d4e1618original.png?tr=f-jpg"
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774004246240-c6edf85fc47493b1a536-019d0ae3a62d7dd5bf808f7e5ca243f9original.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774004316571-17f4018b0981f05148fb-019d0ae5830d7ee2a884ff62f857f405original.png?tr=f-jpg
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1774004647416-4050821befcd1588942e-b27872e546d182f9c5aa35d84e92398amp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774004655151-f18f76eca7f37d5d81fd-019d0aea452c75519e8610beaf721fccoriginal.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774004655153-8f59278bb33630510a19-019d0aea454575519e862ee38d4e1618original.png?tr=f-jpg
DIAEFHW26005,,Stud Earrings,WTT. 1.87,500,1,https://gembox.app/s/nfUTNhfCE0,video360,"https://media.gemlightbox.com/videos/gallery/207732/1774002760192-177505d8f2094a5b9e24-0372b2a08bb922f7f40609ed456f2846mp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1774002808447-e42321f82b0fbca44955-019d0acdc8fb74459e5cc4e2474ffabaoriginal.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774002808450-42e079ccfb30bfb30980-019d0acdc91274459e5cd883e0d6930coriginal.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774002974080-525416541f1bd9bf00f2-019d0ad0fad974459e5ce662fc0dd749original.png?tr=f-jpg"
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1774002760192-177505d8f2094a5b9e24-0372b2a08bb922f7f40609ed456f2846mp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774002808447-e42321f82b0fbca44955-019d0acdc8fb74459e5cc4e2474ffabaoriginal.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774002808450-42e079ccfb30bfb30980-019d0acdc91274459e5cd883e0d6930coriginal.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774002974080-525416541f1bd9bf00f2-019d0ad0fad974459e5ce662fc0dd749original.png?tr=f-jpg
DIAEFHR26009,,Stud Earrings,WTT. 1.89G,500,2,https://gembox.app/s/lN01EaE8XE,video360,"https://media.gemlightbox.com/videos/gallery/207732/1774000186746-de8bbefce2fdef7fda63-7c4af8492af86f60b74237dc72306e86mp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1774000278837-801bc174a01a4018db42-019d0aa67650700b98648f13e4fda02aoriginal.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774000278842-178673680f9281f3ddc5-019d0aa67655700b986496413dc469b5original.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774000279047-795cde8b7a42f1282b63-019d0aa6765e700b98649f850d7a24fforiginal.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774000279051-f685cee7616dd56fd53a-019d0aa67668700b9864a1ab6aebb96boriginal.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774000794283-42274a181dd7ee6424d3-019d0aafcbc37bb4ab521faef52b37aaoriginal.png?tr=f-jpg"
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1774000186746-de8bbefce2fdef7fda63-7c4af8492af86f60b74237dc72306e86mp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774000278837-801bc174a01a4018db42-019d0aa67650700b98648f13e4fda02aoriginal.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774000278842-178673680f9281f3ddc5-019d0aa67655700b986496413dc469b5original.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774000279047-795cde8b7a42f1282b63-019d0aa6765e700b98649f850d7a24fforiginal.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774000279051-f685cee7616dd56fd53a-019d0aa67668700b9864a1ab6aebb96boriginal.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774000794283-42274a181dd7ee6424d3-019d0aafcbc37bb4ab521faef52b37aaoriginal.png?tr=f-jpg
DIAEFHR26002,,Stud Earrings,NW 5.770,500,1,https://gembox.app/s/A9QJAogaP5,video360,"https://media.gemlightbox.com/videos/gallery/207732/1773998473555-957f4469048c20e9f45f-de9ef1861e4cd20ee35e6d141e44fabcmp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1773998537539-fbcef5de71a70f5c0303-019d0a8c18c8733199b771cc27ba2d43original.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1773998537542-71b6cb6f6a71f2f725a2-019d0a8c18ec733199b78c6f6c3098b1original.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1773999293502-85b2ad6705f9ab553342-019d0a98a9027993a8f04b0502ca110aoriginal.png?tr=f-jpg"
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1773998473555-957f4469048c20e9f45f-de9ef1861e4cd20ee35e6d141e44fabcmp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1773998537539-fbcef5de71a70f5c0303-019d0a8c18c8733199b771cc27ba2d43original.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1773998537542-71b6cb6f6a71f2f725a2-019d0a8c18ec733199b78c6f6c3098b1original.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1773999293502-85b2ad6705f9ab553342-019d0a98a9027993a8f04b0502ca110aoriginal.png?tr=f-jpg
DIAEFHW26002,,Stud Earrings,NW 5.770,500,1,https://gembox.app/s/ngij8KWrH5,video360,"https://media.gemlightbox.com/videos/gallery/207732/1773997469749-f5c186786fc5c434e4dc-d9f28d3e4bceda5d38ef18da31541fa4mp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1773997564826-636f8239d792f27d77dc-019d0a7d1544733199b74123aec106eaoriginal.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1773997564828-0b0f2b689b332cd55039-019d0a7d1568733199b759a0ef2694daoriginal.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774001018120-e1fab3414efd1c181a02-019d0ab32bf9766e9d0c49011cd939bcoriginal.png?tr=f-jpg"
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1773997469749-f5c186786fc5c434e4dc-d9f28d3e4bceda5d38ef18da31541fa4mp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1773997564826-636f8239d792f27d77dc-019d0a7d1544733199b74123aec106eaoriginal.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1773997564828-0b0f2b689b332cd55039-019d0a7d1568733199b759a0ef2694daoriginal.png?tr=f-jpg
